Length,Entropy,Vowel,Consonant,Special,V Con,C Vow,Lines,State
84512,3.325885426540447,9947,17028,57537,0.5841555085741132,1.7118729265105057,2520,1
7746,3.5288076117601657,751,1522,5473,0.49342969776609724,2.026631158455393,196,1
13262,3.324078841079028,1517,2498,9247,0.6072858286629303,1.6466710613052076,464,1
10580,3.200953828763029,392,1435,8753,0.2731707317073171,3.6607142857142856,4,1
6453,3.4907895190455642,428,746,5279,0.5737265415549598,1.7429906542056075,135,1
16577,3.597809604569105,1183,2056,13338,0.5753891050583657,1.7379543533389687,371,1
18744,3.411508063279583,2093,3465,13186,0.604040404040404,1.6555183946488294,566,1
91330,3.6005008797541,10383,22366,58581,0.4642314226951623,2.1540980448810556,2340,1
3064,3.5983227980038617,166,343,2555,0.4839650145772595,2.066265060240964,32,1
66606,3.3665855261900095,7464,13420,45722,0.5561847988077496,1.7979635584137192,1734,1
4131,3.325065057009343,384,680,3067,0.5647058823529412,1.7708333333333333,139,1
26291,3.5998659536219755,1835,3487,20969,0.5262403211930026,1.9002724795640327,393,1
61879,3.737854190124167,6697,14607,40575,0.4584788115287191,2.181125877258474,1557,1
1502,3.64157390958821,186,314,1002,0.5923566878980892,1.6881720430107527,30,1
63970,3.6828031192382884,7213,16477,40280,0.43776172846998845,2.2843477055316788,1558,1
191286,3.028428060810332,3062,18372,169852,0.16666666666666666,6.0,4,1
270700,2.9553451376896147,15,19584,251101,0.0007659313725490196,1305.6,4,1
11262,3.4028083185645053,1141,2382,7739,0.4790092359361881,2.0876424189307623,202,1
11078,3.243572745107152,440,1264,9374,0.34810126582278483,2.8727272727272726,4,1
10374,3.669429448916621,1119,2258,6997,0.49557130203720107,2.0178731009830204,356,1
24600,3.644710978281016,2097,5899,16604,0.3554839803356501,2.8130662851692896,466,1
47692,2.9398576502565144,2101,1412,44179,1.4879603399433428,0.6720609233698239,4,1
1696324,1.9426687855136795,11567,57274,1627483,0.2019590040856235,4.95149995677358,4,1
91863,3.6384608597301176,10297,20773,60793,0.4956915226495932,2.0173837039914537,2339,1
268944,3.004893365803948,27,27437,241480,0.0009840726026897984,1016.1851851851852,4,1
1468,3.3759807651847153,206,334,928,0.6167664670658682,1.6213592233009708,42,1
7582,3.5561030838725873,820,1617,5145,0.5071119356833642,1.971951219512195,170,1
11591,3.3493494676667313,1425,2468,7698,0.5773905996758509,1.7319298245614034,305,1
6575,3.50053202655919,563,909,5103,0.6193619361936193,1.6145648312611012,191,1
16447,3.603260824928255,1776,3120,11551,0.5692307692307692,1.7567567567567568,607,1
11528,3.528657927707946,1060,1733,8735,0.6116560877091748,1.6349056603773584,234,1
253510,1.4314320242403151,27,68,253415,0.39705882352941174,2.5185185185185186,4,1
7130,3.365116618508666,503,1082,5545,0.46487985212569316,2.1510934393638173,192,1
8890,3.446264388423493,974,1635,6281,0.5957186544342508,1.6786447638603696,170,1
181202,2.5516333670765996,13,25,181164,0.52,1.9230769230769231,4,1
6363,3.4322802414469473,738,1176,4449,0.6275510204081632,1.5934959349593496,181,1
91148,3.5795162739819437,10739,22812,57597,0.47076100298088724,2.1242201322283267,2340,1
3818,3.4877156615364573,517,832,2469,0.6213942307692307,1.609284332688588,132,1
22798,3.9276067153020127,1931,6559,14308,0.29440463485287394,3.396685655100984,336,1
76261,3.5997690464338445,8710,18291,49260,0.47619047619047616,2.1,2111,1
64888,3.378054128221398,8352,14722,41814,0.5673142236109224,1.762691570881226,1964,1
31952,3.245535347535121,3392,6143,22417,0.5521732052742959,1.8110259433962264,800,1
50337,3.4290546693429937,5919,10699,33719,0.5532292737639032,1.8075688460888664,945,1
172530,3.036202456976866,17872,30231,124427,0.591181237802256,1.691528648164727,4406,1
90406,3.608177910439086,10319,21730,58357,0.474873446847676,2.105824207772071,2338,1
90946,3.5981501417093043,10353,23204,57389,0.4461730736079986,2.2412827199845458,2340,1
104397,3.4676358015426296,10607,18881,74909,0.5617816852920926,1.7800509097765627,2465,1
4068,3.071442125023581,25,422,3621,0.05924170616113744,16.88,4,1
1216,3.2554295114498473,41,78,1097,0.5256410256410257,1.9024390243902438,4,1
59871,3.526413381286956,4361,7788,47722,0.5599640472521829,1.7858289383168997,1637,1
945716,2.8841812371051567,206963,243934,494819,0.8484385120565399,1.1786357948039021,4,1
20729,3.94780474439109,1896,6508,12325,0.2913337430854333,3.432489451476793,335,1
153761,3.0928113514493845,13632,22612,117517,0.6028657350079604,1.658744131455399,4695,1
22802,3.233221026091352,2327,3577,16898,0.650545149566676,1.537172324881822,568,1
395734,2.5238165577362826,23,41,395670,0.5609756097560976,1.7826086956521738,4,1
59941,3.523516012725589,4370,7764,47807,0.5628541988665636,1.776659038901602,1637,1
2419,3.58051614660588,143,290,1986,0.49310344827586206,2.027972027972028,71,1
91072,3.5943190840256194,10963,22352,57757,0.4904706513958482,2.038857976831159,2340,1
92388,3.6043032978416147,11745,21317,59326,0.5509687104189145,1.8149851000425714,2338,1
89944,3.5851212795787277,10392,22603,56949,0.4597619784984294,2.175038491147036,2340,1
35830,2.894224778275316,540,1989,33301,0.27149321266968324,3.683333333333333,4,1
78035,3.6293267446634006,8803,18384,50848,0.4788402959094865,2.0883789617175963,2111,1
4036,3.21860261752051,460,742,2834,0.6199460916442049,1.6130434782608696,154,1
28300,3.462296221523089,2390,5018,20892,0.47628537265842963,2.099581589958159,840,1
9073,3.1778010922232958,1016,1656,6401,0.6135265700483091,1.6299212598425197,365,1
4148,3.6145683605043963,432,890,2826,0.4853932584269663,2.060185185185185,186,1
5831,3.3190619111885327,731,1216,3884,0.6011513157894737,1.6634746922024624,271,1
6730,3.5558509247258754,872,1461,4397,0.5968514715947981,1.6754587155963303,230,1
5342,2.826572374419904,74,149,5119,0.4966442953020134,2.0135135135135136,4,1
190240,2.8936476978165246,41612,48954,99674,0.8500224700739469,1.176439488609055,4,1
992,3.5766972485071693,77,151,764,0.5099337748344371,1.9610389610389611,26,1
2970,3.254345789594709,318,514,2138,0.6186770428015564,1.6163522012578617,104,1
4729,3.588227126915152,651,1086,2992,0.5994475138121547,1.6682027649769586,125,1
90087,3.651119599921837,10222,20704,59161,0.4937210200927357,2.025435335550773,2339,1
86137,3.585040944371988,10206,20653,55278,0.4941654965380332,2.0236135606505976,2337,1
6957,3.3624839983738,846,1343,4768,0.6299329858525688,1.5874704491725768,249,1
3958,3.293971249785209,287,521,3150,0.5508637236084453,1.8153310104529616,76,1
2609,3.5127253110878973,184,402,2023,0.4577114427860697,2.1847826086956523,57,1
815,3.389029791963201,113,180,522,0.6277777777777778,1.592920353982301,41,1
15620,3.298326092622147,1616,2925,11079,0.5524786324786325,1.8100247524752475,358,1
4801,3.418155891252217,543,1001,3257,0.5424575424575424,1.843462246777164,241,1
2589,3.3102817449058137,332,532,1725,0.6240601503759399,1.6024096385542168,93,1
18328,3.1720318565076133,1606,2715,14007,0.5915285451197053,1.690535491905355,596,1
30655,3.346894724247442,3268,5690,21697,0.574340949033392,1.741126070991432,841,1
2832,3.3364137450413374,138,249,2445,0.5542168674698795,1.8043478260869565,46,1
22812,3.9314795435450622,1925,6573,14314,0.2928647497337593,3.4145454545454546,336,1
649078,2.8869251087023686,141725,167540,339813,0.8459173928614062,1.182148527077086,4,1
89289,3.622688083832641,10399,20753,58137,0.5010841806003952,1.9956726608327724,2339,1
836616,2.8833378812789996,183386,215119,438111,0.8524862982814163,1.1730393814140665,4,1
1934,3.54808413261186,227,417,1290,0.5443645083932853,1.8370044052863437,48,1
64159,3.7394587314890666,6719,14709,42731,0.45679515942620164,2.18916505432356,1557,1
400628,2.541289496265867,14,28,400586,0.5,2.0,4,1
10964,3.623306281367844,1062,2432,7470,0.43667763157894735,2.2900188323917137,202,1
5212,3.476712521152414,522,1053,3637,0.49572649572649574,2.0172413793103448,120,1
75026,3.456918560549755,9012,15443,50571,0.5835653694230396,1.7136040834442965,2094,1
3078,3.616845364508948,262,466,2350,0.5622317596566524,1.7786259541984732,76,1
7066,3.2137993207021602,146,645,6275,0.22635658914728682,4.417808219178082,4,1
6642,3.257243977756144,136,379,6127,0.35883905013192613,2.786764705882353,4,1
44950,3.104608184068439,605,5851,38494,0.10340112801230558,9.671074380165289,4,1
3322,3.5447789574325905,361,683,2278,0.5285505124450952,1.89196675900277,92,1
79492,3.608398687083718,8802,19615,51075,0.4487382105531481,2.228470802090434,2112,1
87295,3.5913255778220274,10278,20674,56343,0.49714617393828,2.0114808328468574,2339,1
23338,3.9668084981958005,1715,6114,15509,0.2805037618580308,3.565014577259475,294,1
11008,3.105311270099931,1091,1985,7932,0.5496221662468513,1.8194317140238314,504,1
31600,3.532801169333538,2225,3729,25646,0.5966747117189595,1.6759550561797754,482,1
564671,1.282304182534606,27,68,564576,0.39705882352941174,2.5185185185185186,24767,1
17078,3.4217247462259768,2128,3589,11361,0.5929228197269434,1.6865601503759398,448,1
88198,2.583906510436202,18,34,88146,0.5294117647058824,1.8888888888888888,4,1
10678,3.4282856959359282,1123,1854,7701,0.6057173678532902,1.6509349955476402,306,1
2506,3.6067391705912946,157,337,2012,0.4658753709198813,2.1464968152866244,40,1
79968,3.61334413493174,8756,19890,51322,0.4402212166918049,2.271585198720877,2112,1
59797,3.5271421373344456,4382,7814,47601,0.560788328640901,1.7832040164308536,1637,1
90164,3.590860760104871,11028,21486,57650,0.5132644512705948,1.9483133841131666,2340,1
59429,3.526836294893677,4378,7800,47251,0.5612820512820513,1.7816354499771585,1637,1
59205,3.683678366211639,6697,14607,37901,0.4584788115287191,2.181125877258474,1557,1
88283,3.6063403647523598,10278,20690,57315,0.49676172063798935,2.013037555944736,2339,1
60087,3.525509068868785,4365,7792,47930,0.5601899383983573,1.7851088201603666,1635,1
91601,3.635564538420134,10213,20716,60672,0.49300057926240587,2.0283951826103985,2337,1
62932,3.671159110802914,7845,15469,39618,0.5071433188958562,1.9718291905672403,1558,1
1170856,1.4177869018906002,27,68,1170761,0.39705882352941174,2.5185185185185186,4,1
10786,3.316558937444207,1197,2101,7488,0.569728700618753,1.7552213868003341,332,1
9521,3.4161569089747204,1018,1700,6803,0.5988235294117648,1.6699410609037328,261,1
13649,3.3919013276738927,1693,2708,9248,0.6251846381093058,1.5995274660366214,301,1
82040,2.902271501910871,17929,21046,43065,0.8518958471918654,1.1738524178704892,4,1
10173,3.4772226265580897,1009,1691,7473,0.5966883500887049,1.6759167492566898,261,1
7098,3.4987464158334887,868,1538,4692,0.5643693107932379,1.771889400921659,218,1
50870,2.9281498774967134,11096,12946,26828,0.8570987177506566,1.1667267483777939,4,1
1182,3.412004377547238,81,183,918,0.4426229508196721,2.259259259259259,28,1
648850,2.8852397960695715,142154,167029,339667,0.8510737656335128,1.1749862824823782,4,1
391831,3.35018856096237,42254,66670,282907,0.6337783110844458,1.5778387844937758,9203,1
3202,3.5534773394206436,412,684,2106,0.6023391812865497,1.6601941747572815,82,1
4224,3.557121638805199,472,917,2835,0.514721919302072,1.9427966101694916,100,1
217090,2.5394279191952065,14,28,217048,0.5,2.0,4,1
31379,3.2936775082266343,3531,6141,21707,0.5749877870053737,1.7391673746813934,859,1
9248,3.254044258102951,799,1644,6805,0.4860097323600973,2.057571964956195,272,1
70180,3.008106266449359,3227,5425,61528,0.5948387096774194,1.6811279826464207,4,1
13527,3.3052868140386673,1716,2985,8826,0.5748743718592965,1.7395104895104896,381,1
10966,3.4146710349034928,1073,2101,7792,0.5107091861018562,1.9580615097856477,356,1
66816,2.9155735728119905,14619,17054,35143,0.857218247918377,1.1665640604692524,4,1
15650,3.4857583039083293,1787,2718,11145,0.6574687270051508,1.5209848908785675,418,1
14591,3.3729549968286086,980,1836,11775,0.5337690631808278,1.873469387755102,439,1
27257,3.415404090934466,2946,5051,19260,0.5832508414175411,1.7145281737949762,799,1
16487,3.3917482835536052,1877,3049,11561,0.615611675959331,1.6244006393180608,551,1
25780,3.392050349502647,2787,5016,17977,0.555622009569378,1.7997847147470398,798,1
18089,3.2551828851936953,1577,2782,13730,0.5668583752695903,1.7641090678503488,581,1
90019,3.649136365564904,10278,20674,59067,0.49714617393828,2.0114808328468574,2339,1
52514,3.413424416672433,5503,10546,36465,0.5218092167646501,1.9164092313283663,1372,1
151843,3.309320877216189,17046,26509,108288,0.6430268965257082,1.5551449020298018,6243,1
114963,3.3177179823815734,12450,23349,79164,0.5332134138507002,1.875421686746988,2801,1
62774,3.677657825463424,6772,16534,39468,0.40958025886052984,2.441523922031896,1558,1
1838,3.5137416745048418,232,389,1217,0.596401028277635,1.6767241379310345,70,1
23692,3.324758073891015,1776,3201,18715,0.5548266166822868,1.802364864864865,518,1
90011,3.6506460496506605,10222,20704,59085,0.4937210200927357,2.025435335550773,2339,1
26638,3.3913006443019644,2570,5306,18762,0.48435733132303055,2.064591439688716,784,1
74482,2.9165062254651817,16154,19204,39124,0.8411789210581129,1.1888077256407081,4,1
5383,3.361184637046417,570,949,3864,0.6006322444678609,1.6649122807017545,167,1
4000,3.5409919095333517,384,719,2897,0.5340751043115438,1.8723958333333333,94,1
5828,3.3795626276695625,613,1190,4025,0.515126050420168,1.9412724306688418,164,1
1168864,1.4178794289834953,27,68,1168769,0.39705882352941174,2.5185185185185186,4,1
15834,3.363838140949067,1162,2427,12245,0.4787803873094355,2.0886402753872635,388,1
326154,1.9410130236824792,14,10938,315202,0.0012799414883891023,781.2857142857143,4,1
14117,3.119383967191009,1316,2175,10626,0.6050574712643678,1.6527355623100304,423,1
4090,3.4097073926431274,379,799,2912,0.47434292866082606,2.108179419525066,142,1
25751,3.5261377649445547,2084,3452,20215,0.6037079953650057,1.6564299424184261,605,1
15425,3.2042051610111795,1908,2945,10572,0.6478777589134126,1.5435010482180294,499,1
123847,3.2431303947128076,13267,21635,88945,0.6132193205454125,1.63073792115776,3521,1
73870,2.854255622930967,2133,6158,65579,0.34637869438129265,2.8870135958743552,4,1
23853,3.417304691214224,1561,2885,19407,0.5410745233968804,1.8481742472773863,581,1
7713,3.468596081822467,559,1108,6046,0.5045126353790613,1.9821109123434706,253,1
9395,3.438139565361296,959,1825,6611,0.5254794520547945,1.9030239833159541,329,1
12265,3.143034598482453,1304,2086,8875,0.6251198465963567,1.5996932515337423,489,1
27708,3.1438157868601375,1657,2067,23984,0.8016448959845186,1.2474351237175618,4,1
64238,3.27211115573968,8186,12961,43091,0.6315870688990047,1.5833129733691669,1686,1
368226,2.5742193635801462,15,32,368179,0.46875,2.1333333333333333,4,1
494,3.594466763959266,67,105,322,0.638095238095238,1.5671641791044777,12,1
300386,2.46656473221039,16,34,300336,0.47058823529411764,2.125,4,1
67226,3.224205833050666,7408,11823,47995,0.6265753192929037,1.5959773218142548,1374,1
269614,2.536388039861006,9,15,269590,0.6,1.6666666666666667,4,1
86855,3.594752275219748,10278,20674,55903,0.49714617393828,2.0114808328468574,2339,1
18505,3.443304092857144,1599,2546,14360,0.6280439905734485,1.5922451532207629,503,1
31588,3.2797716866997515,2942,4971,23675,0.591832629249648,1.6896668932698844,932,1
6941,3.5277302051458466,734,1319,4888,0.5564821834723275,1.7970027247956404,207,1
59669,3.5266551011775475,4365,7796,47508,0.5599025141097999,1.7860252004581902,1637,1
350422,2.550074328076873,8,18,350396,0.4444444444444444,2.25,4,1
2796,3.6191839768996252,332,605,1859,0.5487603305785124,1.822289156626506,44,1
209084,2.9732305042127174,2997,12290,193797,0.24385679414157851,4.100767434100767,4,1
62957,3.7252674390275073,6697,14665,41595,0.4566655301738834,2.1897864715544273,1557,1
1110089,1.27819439653832,27,68,1109994,0.39705882352941174,2.5185185185185186,49859,1
99834,3.0462990056508765,3027,8918,87889,0.33942588024220677,2.9461513049223655,4,1
16743,3.564241150735631,1376,2170,13197,0.6341013824884792,1.5770348837209303,333,1
10086,3.428571059524582,1014,1966,7106,0.5157680569684638,1.9388560157790926,352,1
10214,3.244358043782344,926,1692,7596,0.5472813238770685,1.8272138228941686,306,1
58980,2.702730873608376,573,1218,57189,0.47044334975369456,2.1256544502617802,4,1
2952,3.572593557472178,359,652,1941,0.5506134969325154,1.8161559888579386,38,1
2260,3.660604563291159,240,464,1556,0.5172413793103449,1.9333333333333333,34,1
3357,3.4644217187959114,368,667,2322,0.5517241379310345,1.8125,39,1
3004,3.6827242776611318,288,677,2039,0.4254062038404727,2.3506944444444446,34,1
2844,3.5149510120912897,359,652,1833,0.5506134969325154,1.8161559888579386,38,1
2810,3.4980278243197422,359,652,1799,0.5506134969325154,1.8161559888579386,38,1
2780,3.465596523792258,359,652,1769,0.5506134969325154,1.8161559888579386,38,1
30696,2.9439308530519868,6647,7904,16145,0.8409665991902834,1.189107868211223,4,1
37065,3.3518550525287876,4202,6454,26409,0.6510691044313603,1.535935268919562,819,1
64192,3.2374607699518125,6112,12707,45373,0.4809947273156528,2.0790248691099475,1978,1
13326,3.357930927853351,1686,2700,8940,0.6244444444444445,1.601423487544484,296,1
9988,3.3828939432469376,1132,1950,6906,0.5805128205128205,1.7226148409893993,352,1
4642,3.1816241898203317,413,691,3538,0.597684515195369,1.6731234866828086,158,1
10365,3.455934487838862,1164,1882,7319,0.6184909670563231,1.6168384879725086,307,1
156036,2.8974586033496217,34003,40257,81776,0.844648135727948,1.1839249477987237,4,1
12910,3.609413848240896,913,1669,10328,0.5470341521869383,1.828039430449069,134,1
48326,3.4784484378149543,5373,9451,33502,0.5685112686488202,1.7589800856132514,916,1
140092,3.4895008432472254,16494,27520,96078,0.5993459302325581,1.6684855098823814,2068,1
42574,2.9472373680471393,9216,10897,22461,0.845737358906121,1.1824001736111112,4,1
185235,1.293156374165318,27,68,185140,0.39705882352941174,2.5185185185185186,8529,1
80920,3.615296893466691,8761,20081,52078,0.4362830536327872,2.2920899440703115,2112,1
76261,3.6001996808410777,8711,18283,49267,0.47645353607176066,2.0988405464355413,2111,1
86691,3.589604590035086,10278,20674,55739,0.49714617393828,2.0114808328468574,2339,1
266,3.4964712950318724,15,34,217,0.4411764705882353,2.2666666666666666,4,1
42310,2.476142155104147,18,34,42258,0.5294117647058824,1.8888888888888888,4,1
62648,1.4384850804345817,27,68,62553,0.39705882352941174,2.5185185185185186,4,1
26100,3.2017623663778583,415,5941,19744,0.06985356000673287,14.315662650602409,4,1
78007,3.6288349167767264,8803,18384,50820,0.4788402959094865,2.0883789617175963,2111,1
12881,2.8726735094357636,916,1650,10315,0.5551515151515152,1.8013100436681222,311,1
18960,3.9405662612753347,1621,5046,12293,0.3212445501387237,3.1128932757557064,326,1
5757,3.256509181431803,455,844,4458,0.5390995260663507,1.854945054945055,189,1
642,3.4984257894544806,78,118,446,0.6610169491525424,1.5128205128205128,20,1
2580,3.093452966823111,157,311,2112,0.5048231511254019,1.980891719745223,50,1
4232,3.3489646658604495,505,828,2899,0.6099033816425121,1.6396039603960395,162,1
45447,3.5391965443237674,3339,5892,36216,0.5667006109979633,1.7646001796945192,1231,1
462856,1.9411360231291575,3105,15390,444361,0.20175438596491227,4.956521739130435,4,1
18671,3.9305675123164083,1684,6047,10940,0.2784851992723665,3.590855106888361,293,1
55554,3.871209527507946,5969,14914,34671,0.4002279737159716,2.498575975875356,1078,1
18501,3.6212964367227714,2047,3652,12802,0.5605147864184009,1.7840742550073279,567,1
335300,1.8950552392324032,21,43,335236,0.4883720930232558,2.0476190476190474,4,1
76270,1.9103231388183664,15,30,76225,0.5,2.0,4,1
4549,3.286187306279129,563,874,3112,0.6441647597254004,1.552397868561279,119,1
30350,3.531289450387552,2829,6804,20717,0.4157848324514991,2.4050901378579,580,1
61955,3.7378765627927106,6697,14607,40651,0.4584788115287191,2.181125877258474,1557,1
582,3.639518968951455,31,69,482,0.4492753623188406,2.225806451612903,4,1
389,3.4723050602171632,44,84,261,0.5238095238095238,1.9090909090909092,11,1
7281,3.259370350099252,785,1353,5143,0.5801921655580192,1.7235668789808918,247,1
7422,3.419606465318154,764,1292,5366,0.5913312693498453,1.6910994764397906,246,1
7690,3.418148603097825,893,1712,5085,0.5216121495327103,1.9171332586786114,204,1
32046,3.2426085494753387,3202,6008,22836,0.5329560585885486,1.8763272954403498,800,1
72448,3.2506729943933252,7984,14455,50009,0.55233483223798,1.810495991983968,1984,1
46616,3.094086440766223,5069,8123,33424,0.6240305305921457,1.6024856973762083,1334,1
8230,3.442403048077911,893,1712,5625,0.5216121495327103,1.9171332586786114,204,1
90072,3.593513690873682,10304,22667,57101,0.4545815502713195,2.199825310559006,2340,1
15791,3.3414114098309615,1671,2634,11486,0.6343963553530751,1.5763016157989227,489,1
12108,3.366728744978733,1263,2131,8714,0.5926794931956828,1.6872525732383215,346,1
41131,3.9285570018922593,3995,11312,25824,0.35316478076379065,2.8315394242803507,877,1
59517,3.688196780712639,6697,14607,38213,0.4584788115287191,2.181125877258474,1557,1
90714,3.5770468480003266,10769,22598,57347,0.4765465970439862,2.098430680657443,2340,1
2977,3.495721845581019,337,575,2065,0.5860869565217391,1.7062314540059347,89,1
82120,3.615893454761837,8986,21128,52006,0.42531238167360846,2.351212997996884,2112,1
1037986,1.2696424473054873,27,68,1037891,0.39705882352941174,2.5185185185185186,44294,1
66794,3.368921511052379,6685,13508,46601,0.4948919159016879,2.0206432311144353,1724,1
35278,1.9923819290796478,255,1964,33059,0.12983706720977597,7.701960784313726,4,1
516,3.373899738317802,45,58,413,0.7758620689655172,1.288888888888889,12,1
20605,3.9357762918904453,1896,6506,12203,0.29142330156778357,3.431434599156118,335,1
11220,3.4379536677377094,1285,2124,7811,0.6049905838041432,1.652918287937743,264,1
10770,3.5191326019100937,1505,2342,6923,0.6426131511528608,1.5561461794019933,242,1
2756,3.554481835913844,349,605,1802,0.5768595041322314,1.7335243553008597,68,1
9644,3.6796438793335,763,1411,7470,0.5407512402551382,1.8492791612057666,298,1
80010,2.8448168265038785,22,10538,69450,0.0020876826722338203,479.0,4,1
60959,3.6959809101026115,6697,14607,39655,0.4584788115287191,2.181125877258474,1557,1
61951,3.7273574476119276,6784,14731,40436,0.46052542257823637,2.1714327830188678,1557,1
90033,3.648771059178863,10278,20674,59081,0.49714617393828,2.0114808328468574,2339,1
89977,3.6491780845799164,10278,20674,59025,0.49714617393828,2.0114808328468574,2339,1
9878,2.5386517636630743,19,34,9825,0.5588235294117647,1.7894736842105263,4,1
1371,3.531741794703348,183,301,887,0.6079734219269103,1.644808743169399,57,1
286,3.1464474644123213,45,55,186,0.8181818181818182,1.2222222222222223,12,1
16617,3.2204621605089687,1833,3043,11741,0.6023660860992441,1.6601200218221495,499,1
11575,3.3707432582348864,760,1254,9561,0.6060606060606061,1.65,315,1
59581,3.5253367820388717,4368,7783,47430,0.5612231787228575,1.7818223443223444,1637,1
90037,3.6498497691715275,10278,20674,59085,0.49714617393828,2.0114808328468574,2339,1
6516,3.4671873968244413,789,1167,4560,0.6760925449871465,1.479087452471483,192,1
9230,3.5499230176352055,899,1844,6487,0.48752711496746204,2.051167964404894,238,1
59205,3.6773740354490205,6697,14607,37901,0.4584788115287191,2.181125877258474,1557,1
14014,3.464407187059509,1178,2385,10451,0.4939203354297694,2.024617996604414,362,1
3527,3.3461531718696826,426,693,2408,0.6147186147186147,1.6267605633802817,99,1
89664,3.5735083749292498,10958,22155,56551,0.49460618370570975,2.021810549370323,2340,1
143848,3.3532550948037545,14881,29157,99810,0.5103748670988099,1.9593441300987837,1720,1
4878,3.305299927927423,581,982,3315,0.5916496945010183,1.6901893287435457,174,1
30783,3.351987372459756,4013,6141,20629,0.6534766324702818,1.5302766010465985,759,1
3474,3.499864810891301,400,656,2418,0.6097560975609756,1.64,92,1
16054,3.4236395376233477,1478,2616,11960,0.5649847094801224,1.7699594046008118,442,1
10994,3.310362258378084,1054,2149,7791,0.4904606793857608,2.038899430740038,348,1
103248,1.2923546857407169,27,68,103153,0.39705882352941174,2.5185185185185186,4676,1
928032,1.8942151107723906,14,33,927985,0.42424242424242425,2.357142857142857,4,1
79818,3.605166295531989,9172,19481,51165,0.47081771982957754,2.123964238988225,2112,1
79712,3.6162636585320587,8790,19856,51066,0.4426873489121676,2.2589306029579066,2112,1
71894,3.4551944350926544,9024,17362,45508,0.5197557885036286,1.9239804964539007,1330,1
225794,2.847928809674226,6223,15065,204506,0.41307666777298374,2.4208581070223363,4,1
5809,3.452746149372823,519,968,4322,0.5361570247933884,1.8651252408477843,169,1
60014,3.642688829187544,5556,13989,40469,0.39716920437486597,2.5178185745140387,1516,1
97251,3.3453833005299054,10607,18881,67763,0.5617816852920926,1.7800509097765627,2465,1
23867,3.472383702272903,2710,4698,16459,0.576841209025117,1.733579335793358,583,1
44817,3.543475884252628,3336,5901,35580,0.5653279105236401,1.768884892086331,1231,1
953,3.5061295731306705,118,224,611,0.5267857142857143,1.8983050847457628,27,1
4533,3.431110821080483,574,989,2970,0.5803842264914054,1.7229965156794425,155,1
88971,3.6012257767406726,10278,20674,58019,0.49714617393828,2.0114808328468574,2339,1
328852,2.841049180606085,4390,13361,311101,0.3285682209415463,3.043507972665148,4,1
11082,3.3955127953735476,877,1555,8650,0.5639871382636656,1.77309007981756,246,1
76094,1.304104453315996,27,68,75999,0.39705882352941174,2.5185185185185186,3434,1
11388,3.5416127616174027,1220,2526,7642,0.4829770387965162,2.0704918032786885,372,1
329080,2.844665434493675,46,31004,298030,0.001483679525222552,674.0,4,1
3380,3.2688450715552895,422,624,2334,0.6762820512820513,1.4786729857819905,94,1
59967,3.6900064678649707,6697,14607,38663,0.4584788115287191,2.181125877258474,1557,1
69722,4.01770663172537,6798,12183,50741,0.5579906426988427,1.792144748455428,2016,1
20968,4.0410610340386315,1956,3241,15771,0.603517432891083,1.6569529652351738,564,1
4804,3.2633689767949763,229,450,4125,0.5088888888888888,1.965065502183406,4,1
38617,3.2115000386715162,3944,6393,28280,0.6169247614578445,1.6209432048681542,1183,1
168,3.1699026643881076,23,34,111,0.6764705882352942,1.4782608695652173,12,1
728,3.0464405952882454,12,21,695,0.5714285714285714,1.75,4,1
5976,3.2551320406967736,406,782,4788,0.5191815856777494,1.9261083743842364,148,1
1172150,1.4175362784176972,27,68,1172055,0.39705882352941174,2.5185185185185186,4,1
60414,3.3546148410586887,6685,10467,43262,0.6386739275819241,1.5657442034405384,1536,1
48710,3.9029276813041522,3922,11303,33485,0.34698752543572503,2.881947985721571,896,1
14202,3.438464661761644,1258,2277,10667,0.5524813350900307,1.8100158982511925,288,1
202549,3.4031342681715255,20992,39422,142135,0.5324945461924814,1.877953506097561,5485,1
86831,3.5943321480451913,10278,20674,55879,0.49714617393828,2.0114808328468574,2339,1
86715,3.5897370632397876,10278,20674,55763,0.49714617393828,2.0114808328468574,2339,1
91304,3.5881268397111925,11002,22636,57666,0.48603993638452025,2.0574441010725324,2340,1
77067,3.6242433877426525,8710,18291,50066,0.47619047619047616,2.1,2111,1
673496,1.9390185111085168,4515,8933,660048,0.5054293070636964,1.978516057585825,4,1
3214,3.5633689047243773,306,586,2322,0.5221843003412969,1.9150326797385622,134,1
68350,3.1270179767561728,2652,6172,59526,0.42968243681140633,2.3273001508295628,4,1
4676,3.380978344066136,289,545,3842,0.5302752293577981,1.8858131487889274,128,1
29171,3.9676585923399297,2711,8141,18319,0.3330057732465299,3.0029509406123203,555,1
904,3.591604238237268,115,192,597,0.5989583333333334,1.6695652173913043,26,1
5130,3.5387531265411463,370,620,4140,0.5967741935483871,1.6756756756756757,214,1
12359,3.353101419953192,1494,2616,8249,0.5711009174311926,1.751004016064257,329,1
91909,3.637738678508565,10286,20738,60885,0.495997685408429,2.0161384405988723,2339,1
37170,2.9444095016097402,8008,9536,19626,0.839765100671141,1.190809190809191,4,1
89596,3.5783124527859322,10278,22747,56571,0.4518398030509518,2.2131737692158007,2338,1
16941,3.3427451780833284,1362,2141,13438,0.6361513311536665,1.5719530102790014,455,1
87101,3.6053817324634694,10222,20704,56175,0.4937210200927357,2.025435335550773,2339,1
